2025-02-27 19:21:49,061 - INFO - Function `retrieve_pg_table` executed in 0.0531 sec, CPU: 60.30%, Memory: 0.00MB
2025-02-27 19:21:49,113 - INFO - Function `retrieve_pg_table` executed in 0.0517 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:50,307 - INFO - Function `retrieve_pg_table` executed in 0.0596 sec, CPU: 0.10%, Memory: 14.14MB
2025-02-27 19:21:50,307 - INFO - Function `retrieve_pg_table` executed in 0.0595 sec, CPU: 0.10%, Memory: 14.16MB
2025-02-27 19:21:50,310 - INFO - Function `retrieve_pg_table` executed in 0.0620 sec, CPU: 0.30%, Memory: 14.16MB
2025-02-27 19:21:50,368 - INFO - Function `retrieve_pg_table` executed in 0.0605 sec, CPU: 64.20%, Memory: 0.00MB
2025-02-27 19:21:50,368 - INFO - Function `retrieve_pg_table` executed in 0.0607 sec, CPU: 64.20%, Memory: 0.00MB
2025-02-27 19:21:50,370 - INFO - Function `retrieve_pg_table` executed in 0.0602 sec, CPU: 64.00%, Memory: 0.00MB
2025-02-27 19:21:50,634 - INFO - Function `retrieve_pg_table` executed in 0.0556 sec, CPU: 63.70%, Memory: 0.00MB
2025-02-27 19:21:50,688 - INFO - Function `retrieve_pg_table` executed in 0.0539 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:51,954 - INFO - Function `retrieve_pg_table` executed in 0.0567 sec, CPU: 6.30%, Memory: 10.56MB
2025-02-27 19:21:51,956 - INFO - Function `retrieve_pg_table` executed in 0.0561 sec, CPU: 5.60%, Memory: 10.05MB
2025-02-27 19:21:51,964 - INFO - Function `retrieve_pg_table` executed in 0.0540 sec, CPU: 6.50%, Memory: 6.91MB
2025-02-27 19:21:52,009 - INFO - Function `retrieve_pg_table` executed in 0.0547 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:52,010 - INFO - Function `retrieve_pg_table` executed in 0.0538 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:52,020 - INFO - Function `retrieve_pg_table` executed in 0.0555 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:52,347 - INFO - Function `retrieve_pg_table` executed in 0.0543 sec, CPU: 61.30%, Memory: 0.00MB
2025-02-27 19:21:52,400 - INFO - Function `retrieve_pg_table` executed in 0.0529 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:53,515 - INFO - Function `retrieve_pg_table` executed in 0.0574 sec, CPU: 1.80%, Memory: 6.97MB
2025-02-27 19:21:53,518 - INFO - Function `retrieve_pg_table` executed in 0.0584 sec, CPU: 4.10%, Memory: 3.75MB
2025-02-27 19:21:53,520 - INFO - Function `retrieve_pg_table` executed in 0.0595 sec, CPU: 4.80%, Memory: 3.61MB
2025-02-27 19:21:53,574 - INFO - Function `retrieve_pg_table` executed in 0.0587 sec, CPU: 100.00%, Memory: 1.47MB
2025-02-27 19:21:53,575 - INFO - Function `retrieve_pg_table` executed in 0.0566 sec, CPU: 100.00%, Memory: 0.59MB
2025-02-27 19:21:53,578 - INFO - Function `retrieve_pg_table` executed in 0.0579 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:53,953 - INFO - Function `retrieve_pg_table` executed in 0.0555 sec, CPU: 60.50%, Memory: 0.00MB
2025-02-27 19:21:54,006 - INFO - Function `retrieve_pg_table` executed in 0.0527 sec, CPU: 0.00%, Memory: 0.00MB
2025-02-27 19:21:55,128 - INFO - Function `retrieve_pg_table` executed in 0.0610 sec, CPU: 10.00%, Memory: 7.89MB
2025-02-27 19:21:55,137 - INFO - Function `retrieve_pg_table` executed in 0.0565 sec, CPU: 5.70%, Memory: 10.47MB
2025-02-27 19:21:55,137 - INFO - Function `retrieve_pg_table` executed in 0.0560 sec, CPU: 5.70%, Memory: 10.36MB
2025-02-27 19:21:55,240 - INFO - Function `retrieve_pg_table` executed in 0.1111 sec, CPU: 50.00%, Memory: 3.06MB
